split,stem,source_image,source_mask,output_image,output_mask_original,output_mask_binary,image_hash,mask_hash
train,cju41p90plcsx08018cnzpndc,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju41p90plcsx08018cnzpndc.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju41p90plcsx08018cnzpndc.jpg,train/images/cju41p90plcsx08018cnzpndc.jpg,train/masks_original/cju41p90plcsx08018cnzpndc.jpg,train/masks_binary/cju41p90plcsx08018cnzpndc.png,61c3b3b9266aafbcd567ce5340e1cc73941b936a1b7f8d550c0068c22efd24ce,edbd36acfb730e16ee0092aeb944e38afe32132cc5a9694b8b1f4f3a88d94566
train,cju41r6v2lcww0871ps8k8pf5,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju41r6v2lcww0871ps8k8pf5.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju41r6v2lcww0871ps8k8pf5.jpg,train/images/cju41r6v2lcww0871ps8k8pf5.jpg,train/masks_original/cju41r6v2lcww0871ps8k8pf5.jpg,train/masks_binary/cju41r6v2lcww0871ps8k8pf5.png,ead5c99e145e14a8a79c6120f18926c3e3be577f2e6aa4abc05dacbcea0252d3,52fa3661d7b8229ad26a43952d6101ec825391c293e36b258e31458f8275bb70
train,cju41s6nbleqy0755e2mslg0b,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju41s6nbleqy0755e2mslg0b.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju41s6nbleqy0755e2mslg0b.jpg,train/images/cju41s6nbleqy0755e2mslg0b.jpg,train/masks_original/cju41s6nbleqy0755e2mslg0b.jpg,train/masks_binary/cju41s6nbleqy0755e2mslg0b.png,5298cbca1be7e711d65f3c8c304d71aa1ee3a542aeee1017163318fa8529462e,e5ce316a429d979b4cf51fb4532b17df54fb5ebb0b644031f706ed2fd86985a0
train,cju41z76wlgbz0801qdetlvby,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju41z76wlgbz0801qdetlvby.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju41z76wlgbz0801qdetlvby.jpg,train/images/cju41z76wlgbz0801qdetlvby.jpg,train/masks_original/cju41z76wlgbz0801qdetlvby.jpg,train/masks_binary/cju41z76wlgbz0801qdetlvby.png,276d9f312f18b3c3e399ee3b0dc6488fc389f47929ff9201b463e427e426b47e,a3ee62428a5935eedf38fd05431615eae6b875f08762c4a38ff4a618d322b04d
train,cju422cm8lfxn0818ojicxejb,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju422cm8lfxn0818ojicxejb.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju422cm8lfxn0818ojicxejb.jpg,train/images/cju422cm8lfxn0818ojicxejb.jpg,train/masks_original/cju422cm8lfxn0818ojicxejb.jpg,train/masks_binary/cju422cm8lfxn0818ojicxejb.png,237a14d5ad01850f2832d5c62c8ef7d72594d89d889334a02f5f4d20a86c6d8e,e9eb3478620870ab580ec88d72b17c5f4aefb08ea5198f469725f9a2bb407224
train,cju424hy5lckr085073fva1ok,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju424hy5lckr085073fva1ok.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju424hy5lckr085073fva1ok.jpg,train/images/cju424hy5lckr085073fva1ok.jpg,train/masks_original/cju424hy5lckr085073fva1ok.jpg,train/masks_binary/cju424hy5lckr085073fva1ok.png,fc0f5591aa87bf50b144e6c488d604b91f6b57667f582e4af7395abd277dcd67,7fcff4684732f001c5f8709b312ab7b560e18a774702116a8aa82f6dd51d3494
train,cju426tomlhll0818fc0i7nvh,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju426tomlhll0818fc0i7nvh.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju426tomlhll0818fc0i7nvh.jpg,train/images/cju426tomlhll0818fc0i7nvh.jpg,train/masks_original/cju426tomlhll0818fc0i7nvh.jpg,train/masks_binary/cju426tomlhll0818fc0i7nvh.png,94ef749aa5d2df694ef881477109954d5b7c594ad7abb1acb0c6c2ebdc9178f0,86c026ce68035c12c42fe1dca45f39ce09951ed7160fa79dc5a06c54cc89bdb8
train,cju428k5fldt108177s6g6f45,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju428k5fldt108177s6g6f45.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju428k5fldt108177s6g6f45.jpg,train/images/cju428k5fldt108177s6g6f45.jpg,train/masks_original/cju428k5fldt108177s6g6f45.jpg,train/masks_binary/cju428k5fldt108177s6g6f45.png,bef25af0ca824b1ebfd32dcc40105aad9ec832c4f380f0f01af24c6d0c3e716f,5692a2f2bff88d724572a98803fb7c6090c826413dada1de837d4d7d700dce71
train,cju42dwedlmk60871jbgu4ehi,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42dwedlmk60871jbgu4ehi.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42dwedlmk60871jbgu4ehi.jpg,train/images/cju42dwedlmk60871jbgu4ehi.jpg,train/masks_original/cju42dwedlmk60871jbgu4ehi.jpg,train/masks_binary/cju42dwedlmk60871jbgu4ehi.png,34581bfd787ea60df3b168342b0f9f4d549c3cc7a77a01dd217e61b9a8de187b,7955b169e7aa9b951a0e73500ab1ad07ed64feeba59839e66490f0a554df1101
train,cju42g865lorv07552ytz6xxa,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42g865lorv07552ytz6xxa.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42g865lorv07552ytz6xxa.jpg,train/images/cju42g865lorv07552ytz6xxa.jpg,train/masks_original/cju42g865lorv07552ytz6xxa.jpg,train/masks_binary/cju42g865lorv07552ytz6xxa.png,1817ad2a5c2e3e2807c7acb43a921dea66e185be5cce78989e0657853500c612,5e5365d77b5c00449c539251f063c8e8f3c49d31f043b98eab960a79997d6de9
train,cju42m60jlpcm08186kqppzqv,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42m60jlpcm08186kqppzqv.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42m60jlpcm08186kqppzqv.jpg,train/images/cju42m60jlpcm08186kqppzqv.jpg,train/masks_original/cju42m60jlpcm08186kqppzqv.jpg,train/masks_binary/cju42m60jlpcm08186kqppzqv.png,93d68ec8850b106d1284192c34c551bf9f400ceb95e527f8949218e5d67bed70,b7c7074d8f2bbbace93be22cf6fd1dd854634f6d7059756ef2ec2cdbcda0f64c
train,cju42nm68lpyo0818xvvqmupq,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42nm68lpyo0818xvvqmupq.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42nm68lpyo0818xvvqmupq.jpg,train/images/cju42nm68lpyo0818xvvqmupq.jpg,train/masks_original/cju42nm68lpyo0818xvvqmupq.jpg,train/masks_binary/cju42nm68lpyo0818xvvqmupq.png,a97cf602a1ad237e4f6025858355506ef444a9d79e321791e2f72c11dc6c4bb0,e325bf6705bed9e66e49883817a81cd453e53f36dc498efb4db9aaaf0eb15246
train,cju42py9mlqyd0818u3d1d7ga,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42py9mlqyd0818u3d1d7ga.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42py9mlqyd0818u3d1d7ga.jpg,train/images/cju42py9mlqyd0818u3d1d7ga.jpg,train/masks_original/cju42py9mlqyd0818u3d1d7ga.jpg,train/masks_binary/cju42py9mlqyd0818u3d1d7ga.png,cebcc41d0825f791cec479b6de0c9d9a405653328c5cabf65d498ab61e2b124f,33767f0b3a1b1d14b300c77c12c0045153d9d14cc1734a203301ffca803fd89a
train,cju42qet0lsq90871e50xbnuv,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42qet0lsq90871e50xbnuv.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42qet0lsq90871e50xbnuv.jpg,train/images/cju42qet0lsq90871e50xbnuv.jpg,train/masks_original/cju42qet0lsq90871e50xbnuv.jpg,train/masks_binary/cju42qet0lsq90871e50xbnuv.png,8818f2ae81e3cca9adcce08e286156ed02fd89f514424758c8f3cec4c82ea3c1,2c67c89ca59d82082ba9e141d298999aba0ce23ec0db5a29597d90c53500699d
train,cju42romflni20817etb9a0fl,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42romflni20817etb9a0fl.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42romflni20817etb9a0fl.jpg,train/images/cju42romflni20817etb9a0fl.jpg,train/masks_original/cju42romflni20817etb9a0fl.jpg,train/masks_binary/cju42romflni20817etb9a0fl.png,cc762e899a30ecd5a3bd1e559c51c855adcf3476c16cc1c1a5f37f2b61031ad2,70ea20d81d1f0fbc9d276a99e54f46bb08dd3a2a03bff6102887e7cfdeff12c4
train,cju42tauqlo5p08171l3cuo4b,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42tauqlo5p08171l3cuo4b.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42tauqlo5p08171l3cuo4b.jpg,train/images/cju42tauqlo5p08171l3cuo4b.jpg,train/masks_original/cju42tauqlo5p08171l3cuo4b.jpg,train/masks_binary/cju42tauqlo5p08171l3cuo4b.png,5db542a357b89372956a3e36a1205bc217a80dc9825da751edf905d6af6d0774,f6fbae1e6a80fcec55795e06e847e598901332e0bd23a658a522db0887515246
train,cju42u5bjlvi10801dc13sskp,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42u5bjlvi10801dc13sskp.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42u5bjlvi10801dc13sskp.jpg,train/images/cju42u5bjlvi10801dc13sskp.jpg,train/masks_original/cju42u5bjlvi10801dc13sskp.jpg,train/masks_binary/cju42u5bjlvi10801dc13sskp.png,53ba4becb4853f4d51126933a72abc8e5b0f28c90d340d54881adbdfc14ac3c1,cdf20efb89be3b94f82e72d99f00d005ac58352ceb3819229c1fcf5af58638c4
train,cju42wamblrqn098798r2yyok,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42wamblrqn098798r2yyok.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42wamblrqn098798r2yyok.jpg,train/images/cju42wamblrqn098798r2yyok.jpg,train/masks_original/cju42wamblrqn098798r2yyok.jpg,train/masks_binary/cju42wamblrqn098798r2yyok.png,86ef45b2a75e7ca70be241388649e45a0bc64a21533958ac522ff7ad5fb01eef,6d5333974b92f8c83a68c23ef43ad5750268ad51fc6727c87977dd61f31cf0c8
train,cju42xpi8lw4w0871ve317a1p,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju42xpi8lw4w0871ve317a1p.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju42xpi8lw4w0871ve317a1p.jpg,train/images/cju42xpi8lw4w0871ve317a1p.jpg,train/masks_original/cju42xpi8lw4w0871ve317a1p.jpg,train/masks_binary/cju42xpi8lw4w0871ve317a1p.png,1be1d30729fec0ba30bf94bbafb990b6e21ab7ec388e9c57ab0c80798a168a2b,c97d14e36bc5db28094e8b2937046b63cc7035cfb018721b671e6fc5fa4a6bc4
train,cju430pm2lz0y0755jkhcc3d1,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju430pm2lz0y0755jkhcc3d1.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju430pm2lz0y0755jkhcc3d1.jpg,train/images/cju430pm2lz0y0755jkhcc3d1.jpg,train/masks_original/cju430pm2lz0y0755jkhcc3d1.jpg,train/masks_binary/cju430pm2lz0y0755jkhcc3d1.png,cc9a5cbc6587ddb44e8ef75902687b40e2a617b1b56dd568d2f4184913c9ab4c,5776d684b1fa044d4d3376b0611eabbb8d5bf39865dc8655fec9b84fffe892d5
train,cju439oazm2fu0871ma0vvrft,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju439oazm2fu0871ma0vvrft.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju439oazm2fu0871ma0vvrft.jpg,train/images/cju439oazm2fu0871ma0vvrft.jpg,train/masks_original/cju439oazm2fu0871ma0vvrft.jpg,train/masks_binary/cju439oazm2fu0871ma0vvrft.png,4bc56da478a2df703474c3fa2a92177eb40f371a0e613fed1e64123b652a795b,64aecf39193c3870652d1f4637a0c3fdf584c56c64a3c56f326623863638635e
train,cju43b8daly4408170e5ev06g,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43b8daly4408170e5ev06g.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43b8daly4408170e5ev06g.jpg,train/images/cju43b8daly4408170e5ev06g.jpg,train/masks_original/cju43b8daly4408170e5ev06g.jpg,train/masks_binary/cju43b8daly4408170e5ev06g.png,2905696adf3637831c710c8a962842b0a3ede84b40cda4c6ff0841dad2c2b379,2f9929359d5e8bf549df969e082fc416c61708139607cf0351f21b6c49092df8
train,cju43c92lm5cj0755lorsorfg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43c92lm5cj0755lorsorfg.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43c92lm5cj0755lorsorfg.jpg,train/images/cju43c92lm5cj0755lorsorfg.jpg,train/masks_original/cju43c92lm5cj0755lorsorfg.jpg,train/masks_binary/cju43c92lm5cj0755lorsorfg.png,bcdd0f320b5ee301c9551023f39cbe6cae753c3273efc53101bf0088b6c0f2e2,c7399d6d3e199474b7620528d4a8dcefa78bebca4be5fa46745b62021b62a5c2
train,cju43eigtm6ev0801mv0m96t1,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43eigtm6ev0801mv0m96t1.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43eigtm6ev0801mv0m96t1.jpg,train/images/cju43eigtm6ev0801mv0m96t1.jpg,train/masks_original/cju43eigtm6ev0801mv0m96t1.jpg,train/masks_binary/cju43eigtm6ev0801mv0m96t1.png,f57b93ff47223083ed1571af05fa22c7cddc276462210993296d2ce36d44800c,29a9b4e0253270f5f41deeeabaeb40610b242eadf3d0f834d32557c0be5fa066
train,cju43gfosm63n08714rpih8pe,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43gfosm63n08714rpih8pe.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43gfosm63n08714rpih8pe.jpg,train/images/cju43gfosm63n08714rpih8pe.jpg,train/masks_original/cju43gfosm63n08714rpih8pe.jpg,train/masks_binary/cju43gfosm63n08714rpih8pe.png,3b3a00efa64493b77df013ee0ff5816748bc4df6c516e38abeedae435994a9c1,a76882f723748c6912dabbfbf6cda4462aadcb378a671897920f3c116e534137
train,cju43h43am1dy08176gwfhmnt,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43h43am1dy08176gwfhmnt.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43h43am1dy08176gwfhmnt.jpg,train/images/cju43h43am1dy08176gwfhmnt.jpg,train/masks_original/cju43h43am1dy08176gwfhmnt.jpg,train/masks_binary/cju43h43am1dy08176gwfhmnt.png,b7a612ed9469ba83182371df297a8650c799c5283f8381f9fecae25a9660207c,25d8e71c8c8c07df073a409481609e030e37d31279eee8bcdff93a2652c21f03
train,cju43in5fm22c08175rxziqrk,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43in5fm22c08175rxziqrk.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43in5fm22c08175rxziqrk.jpg,train/images/cju43in5fm22c08175rxziqrk.jpg,train/masks_original/cju43in5fm22c08175rxziqrk.jpg,train/masks_binary/cju43in5fm22c08175rxziqrk.png,c1c003346fd61a694abcc56f930c620617da577082903acd83ad28e3eab8971a,328092e65a56ebe6c9e8ebffcaaa6695d12a2e14da67944573282c604cce9e38
train,cju43jcqim2cp08172dvjvyui,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43jcqim2cp08172dvjvyui.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43jcqim2cp08172dvjvyui.jpg,train/images/cju43jcqim2cp08172dvjvyui.jpg,train/masks_original/cju43jcqim2cp08172dvjvyui.jpg,train/masks_binary/cju43jcqim2cp08172dvjvyui.png,4193772f6e55846a504af102e209c60beba8ceb93a48e1216dddb4766094211e,8f457053a9707be8b8c4bf85773a588899b16e5ea60afc386a0b6db96150c00f
train,cju43kj2pm34f0850l28ahpni,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43kj2pm34f0850l28ahpni.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43kj2pm34f0850l28ahpni.jpg,train/images/cju43kj2pm34f0850l28ahpni.jpg,train/masks_original/cju43kj2pm34f0850l28ahpni.jpg,train/masks_binary/cju43kj2pm34f0850l28ahpni.png,c3c0553fa3a1478c8dd82bd560c99a621dc64bc8acb9b6b62beca450db746db8,7aac39dad9ff28c8dafb4450b043fccf4835588a159c8cbbaf28592a090568e8
train,cju43lcnum9y10755bjs7z87f,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43lcnum9y10755bjs7z87f.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43lcnum9y10755bjs7z87f.jpg,train/images/cju43lcnum9y10755bjs7z87f.jpg,train/masks_original/cju43lcnum9y10755bjs7z87f.jpg,train/masks_binary/cju43lcnum9y10755bjs7z87f.png,ab0b4f990e6952e2c0a53b56533889ac5a24d1a5c19e9554c2d36edde09528c4,66d6c317cf06cc147719e63576c647dae8c492344fcefc0cabcaf00ae58e73e2
train,cju43mkj9m8wb0871qiadahub,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43mkj9m8wb0871qiadahub.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43mkj9m8wb0871qiadahub.jpg,train/images/cju43mkj9m8wb0871qiadahub.jpg,train/masks_original/cju43mkj9m8wb0871qiadahub.jpg,train/masks_binary/cju43mkj9m8wb0871qiadahub.png,f3d533c849c3e9c7e48789f1349386a0a9427035cbea61ab9c77d031f1aa9a6a,58b0cc22b7d16b15a67e82258977fbb298e4391cdc1dd265ec4bb51e62b0d489
train,cju43o6n7m9nk087191ijwqq9,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju43o6n7m9nk087191ijwqq9.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju43o6n7m9nk087191ijwqq9.jpg,train/images/cju43o6n7m9nk087191ijwqq9.jpg,train/masks_original/cju43o6n7m9nk087191ijwqq9.jpg,train/masks_binary/cju43o6n7m9nk087191ijwqq9.png,2e5709f4e81f1b7e04c68da06236aee1dc7bdc57204274f1404eb61b1786348f,12547e5709a2a4d85e5c0f2d723dbb78e3a29fa1f6de620784ed783dd66252d6
train,cju45jpvfn6c809873pv1i34s,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju45jpvfn6c809873pv1i34s.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju45jpvfn6c809873pv1i34s.jpg,train/images/cju45jpvfn6c809873pv1i34s.jpg,train/masks_original/cju45jpvfn6c809873pv1i34s.jpg,train/masks_binary/cju45jpvfn6c809873pv1i34s.png,dba4ce1cec3bd7855bce55b97f79e403402d12524bf66baca9d7139345ff3e8c,61b89f1fcb72b9d9e40f310c9e07a75c22fbc2a2dd4c69c70e4c36e83ebb243c
train,cju45lbgznahl08180xz1h7u6,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju45lbgznahl08180xz1h7u6.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju45lbgznahl08180xz1h7u6.jpg,train/images/cju45lbgznahl08180xz1h7u6.jpg,train/masks_original/cju45lbgznahl08180xz1h7u6.jpg,train/masks_binary/cju45lbgznahl08180xz1h7u6.png,a3a60c20e55490b869ef1d4fd4b88111c47d47dcbbba0ad6bc3eea3fbfe8b2cc,9dea25430d27bed766c9fd1bab61df6311ab712e2e7a9ad0b94eab7934e75ae5
train,cju45n0oxn5vu08500yfrt9jn,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju45n0oxn5vu08500yfrt9jn.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju45n0oxn5vu08500yfrt9jn.jpg,train/images/cju45n0oxn5vu08500yfrt9jn.jpg,train/masks_original/cju45n0oxn5vu08500yfrt9jn.jpg,train/masks_binary/cju45n0oxn5vu08500yfrt9jn.png,8926938d0aa2357ce032e61285f9454191e070de4298b2870f70e4f52293764e,629a6eef2b465bebeda19843e6e527be1b4953ca14a051af64f1df541bfe2211
train,cju45ofd9ne1j0801ri8dup7t,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju45ofd9ne1j0801ri8dup7t.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju45ofd9ne1j0801ri8dup7t.jpg,train/images/cju45ofd9ne1j0801ri8dup7t.jpg,train/masks_original/cju45ofd9ne1j0801ri8dup7t.jpg,train/masks_binary/cju45ofd9ne1j0801ri8dup7t.png,64ff33b4d6820cc3f90d05f80e08b58be76391cda2a0a92d8ec1ab4fd836c856,323f71e6823e0795da6937ce710a20bca8715ad94d1436eff115e87c02ab8082
train,cju45pm27n80u08174kyow1gj,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju45pm27n80u08174kyow1gj.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju45pm27n80u08174kyow1gj.jpg,train/images/cju45pm27n80u08174kyow1gj.jpg,train/masks_original/cju45pm27n80u08174kyow1gj.jpg,train/masks_binary/cju45pm27n80u08174kyow1gj.png,1b16f557f4f34cf54eecfe45db420fbe4cf4ef564231d5502f36f0301cd7af3c,0fdd686a3f74743674a097281165b0ff2dc6613423fcdb9c4c5c71b4fa3e64d5
